# halo-id  galaxy-id  within-r200?
   1  190769  1
   1  490011  1
   1  207561  1
   1   77391  1
   1  428602  1
   1   83624  1
   1  434395  1
   1  390288  1
   1  408899  1
   1  341399  1
   1  405218  1
   1  119447  1
   1  245962  1
   1  404986  1
   1  409462  1
   1  358858  1
   1  455141  1
   1  485476  1
   1  359089  1
   1   12639  1
   1  220935  1
   1   63875  1
   1  436606  1
   1  377264  1
   1  439622  1
   1  390186  1
   1  300500  1
   1  442445  1
   1  125657  1
   1  425461  1
   1  274370  1
   1  207243  1
   1  202622  1
   1  203635  1
   1  286995  1
   1  352435  1
   1  246320  1
   1   56462  1
   1  389073  1
   1    5680  1
   1  453170  1
   1    6599  1
   1   46955  1
   1  368793  1
   1  212268  1
   1  325521  1
   1  325667  1
   1  381788  1
   1  467158  1
   1  147937  1
   1  449694  1
   1  143083  1
   1  347750  0
   1  152804  0
   1  300456  0
   1  117211  1
   1  421694  0
   1  194900  0
   1   86640  0
   1  459999  0
   1  379568  0
   1  192922  0
   1  239378  0
   1  195522  0
   1  350930  0
   1  237722  0
   1  376179  0
   1  168127  0
   1  342979  0
   1  442633  0
   1   18255  0
   1  171255  0
   1  170422  0
   1  499455  0
   1  464618  0
   1  174025  0
   1  490906  0
   1  431323  0
   1   72891  0
   1  160915  0
   1  213409  0
   1  328662  0
   1  193182  0
   1  420584  0
   1  256340  0
   1  402947  0
   1  255920  0
   1  464082  0
   1  420048  0
   1     537  0
   1   17267  0
   1  468583  0
   1   57445  0
   1  211821  0
   1  183410  0
   1  187620  0
   1  240023  0
   1  269990  0
   1  129246  0
   1  118395  0
   1  433586  0
   1  384901  0
   1  333361  0
   1  180840  0
   1   35179  0
   1  428044  0
   1   27776  0
   1    9004  0
   1  181895  0
   1  457650  0
   1  190843  0
   1  152867  0
   1   41744  0
   1  230331  0
   1  425036  0
   1  321034  0
   1  208290  0
   1  301670  0
   1  206855  0
   1   98926  0
   1   68299  0
   1   77784  0
   1  255305  0
   1  269781  0
   1  418087  0
   1   88429  0
   1  131208  0
   1  198385  0
   1  332795  0
   1   46873  0
   1   54734  0
   1   14776  0
   1  238626  0
   1  215212  0
   1  413646  0
   1  151034  0
   1  474830  0
   1   74664  0
   1   19746  0
   1  272850  0
   1   14814  0
   1  454490  0
   1  326211  0
   1    4592  0
   1  157267  0
   1  317200  0
   1  227319  0
   1  334063  0
   1  315561  0
   1  160426  0
   1  310859  0
   2  161023  1
   2  235452  1
   2  285627  1
   2  450181  1
   2  165899  1
   2  477445  1
   2  117063  1
   2  250557  1
   2  117134  1
   2  307103  1
   2   94658  1
   2  289395  1
   2  319441  1
   2  448458  1
   2   19942  1
   2  148781  1
   2  162761  1
   2  377000  1
   2   47283  1
   2  170173  1
   2   61385  1
   2  328490  1
   2  400966  1
   2  223812  1
   2  468478  1
   2  220898  1
   2   93837  1
   2  197883  1
   2  440261  1
   2  459339  1
   2  378486  1
   2  393127  1
   2  420254  1
   2  113021  1
   2  264104  1
   2  403988  1
   2  359907  1
   2  269147  1
   2  392473  1
   2  350638  1
   2  288459  1
   2  323783  1
   2  113859  1
   2  359057  1
   2   17875  1
   2  467360  1
   2  335481  1
   2   12737  1
   2  404449  1
   2  197158  1
   2  211805  1
   2  142186  1
   2  125216  1
   2  334260  1
   2  235282  1
   2  274502  1
   2   62065  1
   2  124758  1
   2  418446  1
   2  216103  1
   2  159186  1
   2   21228  1
   2  272507  1
   2    5465  1
   2  101513  1
   2  181580  1
   2  438047  1
   2   32151  1
   2  168567  1
   2  125225  1
   2   25814  1
   2  440108  1
   2  463780  1
   2   93128  1
   2  304750  1
   2  493480  1
   2  266496  1
   2  144653  1
   2  429143  1
   2   60220  1
   2  451530  1
   2  192679  1
   2  473809  1
   2  381096  1
   2  426553  1
   2  354535  1
   2  372749  1
   2  372923  1
   2  463203  1
   2  270029  1
   2   41146  1
   2  373474  1
   2  299208  1
   2   77230  1
   2  158697  1
   2  181064  1
   2  162535  1
   2   36256  1
   2  133490  1
   2  314408  1
   2  217851  1
   2  203684  1
   2  416981  1
   2  321368  1
   2  365934  1
   2  456291  1
   2  431360  1
   2  188592  1
   2  274145  1
   2  191177  1
   2   48514  1
   2  186149  1
   2  438086  1
   2  106787  1
   2  392006  1
   2  374505  1
   2  334497  1
   2  187553  1
   2   47682  1
   2  278626  1
   2  277213  1
   2  484041  1
   2  236468  1
   2  364609  1
   2  376958  1
   2  344010  1
   2  371895  1
   2  374208  1
   2  466405  1
   2   73357  1
   2  178242  1
   2   49964  1
   2   84703  1
   2   57425  1
   2  136063  1
   2  381796  1
   2  195489  1
   2  216858  1
   2   93889  1
   2   40284  1
   2  212555  1
   2  256068  1
   2  449091  1
   2  354888  1
   2  155083  1
   2  198561  1
   2  404596  1
   2   43846  1
   2  408581  1
   2  338770  1
   2   49243  1
   2  115162  1
   2  343535  1
   2  473301  1
   2   10885  1
   2  474702  1
   2   29988  1
   2  454760  1
   2  427247  1
   2  308001  1
   2  387097  1
   2   97858  1
   2   42064  1
   2  432501  1
   2  393877  1
   2   25403  1
   2  127777  1
   2  308085  1
   2  465224  1
   2  324432  1
   2  227362  1
   2  229065  1
   2  445781  1
   2  332634  1
   2   15328  1
   2  417270  1
   2  245794  1
   2  243017  1
   2  497413  1
   2   34982  1
   2  495051  1
   2  337128  1
   2   28975  1
   2  492309  1
   2  420544  1
   2  407847  1
   2   76495  1
   2  311003  1
   2  366084  1
   2  429758  1
   2  432646  1
   2  381040  1
   2  248793  1
   2  262395  1
   2  336555  1
   2  376924  1
   2  416004  1
   2  245753  1
   2   65985  1
   2  108831  1
   2  215743  1
   2    8347  1
   2  433270  1
   2  485203  1
   2  132002  1
   2   75391  1
   2   47119  1
   2  393827  1
   2  115061  1
   2  496278  1
   2  452604  1
   2  487204  1
   2  410851  1
   2  486125  1
   2   57241  1
   2  265504  1
   2  388402  1
   2   83547  1
   2  398019  1
   2  333863  1
   2  261383  1
   2  183868  1
   2  406864  1
   2  461490  1
   2  441186  1
   2  151264  1
   2  363345  1
   2   39723  0
   2  321220  0
   2  226345  0
   2  234932  0
   2   20811  0
   2  344201  0
   2  233801  0
   2  172577  0
   2  446715  0
   2  365700  0
   2  188594  0
   2   46294  0
   2  354811  0
   2  307334  0
   2  490620  0
   2  268211  0
   2  107024  1
   2  258404  0
   2  476901  0
   2  301017  0
   2  271974  0
   2   21364  0
   2  257848  0
   2  191067  0
   2  287513  0
   2  481637  0
   2  399223  0
   2  113452  0
   2  396716  0
   2  402554  0
   2  321271  0
   2  284565  0
   2   22589  0
   2  109741  0
   2  383667  0
   2  232337  0
   2  404850  0
   2  493942  0
   2  358262  0
   2  329682  0
   2  394415  0
   2  123031  0
   2  187821  0
   2  181844  0
   2   83616  0
   2  195063  0
   2   95247  0
   2   51999  0
   2  168716  0
   2    3094  0
   2   59786  0
   2  213104  0
   2  291406  0
   2  375565  0
   2  251113  0
   2  104489  0
   2  432354  0
   2  129337  0
   2  457320  0
   2  352553  0
   2  228652  0
   2  213731  0
   2  272749  0
   2  134157  0
   2  486161  0
   2  224972  0
   2   17188  0
   2   86638  0
   2  235131  0
   2  215286  0
   2  122826  0
   2   23237  0
   2  180163  0
   2  460854  0
   2  168899  0
   2  399348  0
   2  424762  0
   2  230791  0
   2   41726  0
   2  157962  0
   2  233223  0
   2  192666  0
   2  374660  0
   2  247170  0
   2  295699  0
   2  117691  0
   2  121370  0
   2  382488  0
   2  362835  0
   2  419885  0
   2  323433  0
   2  488899  0
   2   36378  0
   2  248105  0
   2   63383  0
   2   54494  0
   2  132136  0
   2  404433  0
   2  293612  0
   2  238131  0
   2  421389  0
   2  175171  0
   2  161186  0
   2  258617  0
   2  174241  0
   2    3542  0
   2  217830  0
   2  252080  0
   2  249159  0
   2  206597  0
   2  435922  0
   2   30694  0
   2  301529  0
   2  394735  0
   2    6459  0
   2  418650  0
   2  347716  0
   2  403360  0
   2  185861  0
   2   94361  0
   2  292801  0
   2    7192  0
   2   84329  0
   2  216468  0
   2  392892  0
   2  321519  0
   2  252402  0
   2     572  0
   2  480743  0
   2   75138  0
   2  482686  0
   2  399117  0
   2  199572  0
   2  135589  0
   2  457881  0
   2  129167  0
   2  236283  0
   2  227708  0
   2  185882  0
   2  220481  0
   2  207742  0
   2   71704  0
   2  287355  0
   2  359703  0
   2  348038  0
   2  474239  0
   2  442342  0
   2  311434  0
   2  210931  0
   2  460644  0
   2   44616  0
   2  354869  0
   2  489985  0
   2  400311  0
   2  233922  0
   2  256435  0
   2  121740  0
   2  137861  0
   2  166372  0
   2  163499  0
   2  483623  0
   2  402422  0
   2  190281  0
   2  151627  0
   2  302774  0
   2  228090  0
   2  346887  0
   2  474803  0
   2  260531  0
   2  130286  0
   2   95405  0
   2   81933  0
   2  167250  0
   2   74946  0
   2  224465  0
   2  228822  0
   2  426350  0
   2  210724  0
   2  260107  0
   2   83060  0
   2  354729  0
   2    4813  0
   2  215508  0
   2  250915  0
   2  312677  0
   2    3983  0
   2  282632  0
   2   64051  0
   2  141372  0
   2  168691  0
   2   62189  0
   2  453168  0
   2  101946  0
   2  396568  0
   2    7572  0
   2  401274  0
   2  350802  0
   2  349297  0
   2  414195  0
   2  110996  0
   2  234652  0
   2  211827  0
   2  189926  0
   2  175788  0
   2  408474  0
   2  103649  0
   2    9674  0
   2  393722  0
   2  363917  0
   2  359050  0
   2  304490  0
   2   56674  0
   2  209236  0
   2  402071  0
   2  473807  0
   2   36040  0
   2  397752  0
   2   31919  0
   2  352297  0
   2  334238  0
   2  213634  0
   2  372950  0
   2  193444  0
   2  112221  0
   2  366225  0
   2  213441  0
   2  267021  0
   2  306579  0
   2   92576  0
   2   96372  0
   2  477350  0
   2   20314  0
   2  287028  0
   2  489619  0
   2  427214  0
   2  115334  0
   2  331668  0
   2  466530  0
   2   78267  0
   2  433940  0
   2  126944  0
   2  228580  0
   2  161660  0
   2  443979  0
   2  138298  0
   2  180468  0
   2   27491  0
   2  318037  0
   2  104177  0
   2  250105  0
   2  449863  0
   2  450246  0
   2  137405  0
   2  434517  0
   2  441350  0
   2  403834  0
   2   43894  0
   2  164993  0
   2  147535  0
   2  381908  0
   2  329135  0
   2  247246  0
   2   13330  0
   2  457642  0
   2  321768  0
   2  377182  0
   2   60812  0
   2  131815  0
   2  142148  0
   2  491826  0
   2   64790  0
   2  386099  0
   2  116891  0
   2   28960  0
   2  438117  0
   2  352247  0
   2   12684  0
   2  368353  0
   2  134514  0
   2  108089  0
   2  395442  0
   2  187120  0
   2  482236  0
   2  140607  0
   2  102069  0
   2  465277  0
   2   71248  0
   2  154555  0
   2  442196  0
   2  396973  0
   2  176793  0
   2  188623  0
   2  239407  0
   2  305811  0
   2  232720  0
   2  433440  0
   2  138747  0
   2  458348  0
   2  223674  0
   2   84569  0
   2  291505  0
   2  472879  0
   2   76233  0
   2  196070  0
   2  447280  0
   2  247398  0
   2   52556  0
   2  261844  0
   2  401804  0
   2  186798  0
   2  408671  0
   2  374542  0
   2  173795  0
   2  146213  0
   2  209832  0
   2  399631  0
   2   42388  0
   2  454086  0
   2   23219  0
   2   48169  0
   2  336114  0
   2  261287  0
   2   86032  0
   2  156583  0
   2  426784  0
   2    4286  0
   2   44911  0
   2  419444  0
   2   71593  0
   2   86185  0
   2   81611  0
   2   54191  0
   2  105351  0
   2   62362  0
   2  275414  0
   2  454856  0
   2  379979  0
   2  210025  0
   2  240362  0
   2  368836  0
   2  139764  0
   2   28986  0
   2  194934  0
   2   92083  0
   2   22342  0
   2  212073  0
   2  451466  0
   2  410962  0
   2  159970  0
   2   99039  0
   2  359078  0
   2  439616  0
   2   57665  0
   2  386801  0
   2  380040  0
   2  275840  0
   2  384347  0
   2  261640  0
   2   57147  0
   2  293854  0
   2  118103  0
   2  388355  0
   2  375884  0
   2  461403  0
   2   94775  0
   2  185481  0
   2  301355  0
   2  442431  0
   2    5838  0
   2  229379  0
   2  288772  0
   2  266880  0
   2  115097  0
   2  157768  0
   2  467498  0
   2  186742  0
   2   43438  0
   2   92247  0
   2  280749  0
   2  214403  0
   2  302471  0
   2  238562  0
   2  265853  0
   2  184378  0
   2  397012  0
   2  445946  0
   2   60761  0
   2  380756  0
   2  301752  0
   2  479563  0
   2   39799  0
   2  429321  0
   2  239100  0
   2  299620  0
   2  162644  0
   2  381772  0
   2  221029  0
   2   28731  0
   2  340236  0
   2   23418  0
   2  342728  0
   2  304840  0
   2  211918  0
   2  359649  0
   2   39591  0
   2  209759  0
   2  183339  0
   2  197748  0
   2  241585  0
   2  121681  0
   2  123314  0
   2   66491  0
   2  339466  0
   2    1059  0
   2  291824  0
   2  461813  0
   2  113083  0
   2  497924  0
   2  132991  0
   2  401992  0
   2   21661  0
   2  115725  0
   2  347110  0
   2   98946  0
   2  122837  0
   2   22448  0
   2  121086  0
   2   39310  0
   2  390012  0
   2  384342  0
   2   22109  0
   2  283679  0
   2  310104  0
   2  132512  0
   2   19179  0
   2   60469  0
   2  355144  0
   2  222762  0
   2  196764  0
   2  126044  0
   2  242205  0
   2  496304  0
   2   37530  0
   2  286480  0
   2  309510  0
   2  255089  0
   2    1107  0
   2  337837  0
   2  269375  0
   2  250414  0
   2  243686  0
   2  252198  0
   2  404734  0
   2  444471  0
   2  160538  0
   2  229759  0
   2   45894  0
   2   99210  0
   2  249768  0
   2  440869  0
   2  246091  0
   2  171747  0
   2  116178  0
   2  165569  0
   2  493416  0
   2  473811  0
   2  361097  0
   2  144992  0
   2  387879  0
   2   10024  0
   2  106597  0
   2  192472  0
   2  478872  0
   2  145982  0
   2  274364  0
   2  439018  0
   2   78107  0
   2  402345  0
   2  390841  0
   2  265849  0
   2  149232  0
   2  361828  0
   2  118025  0
   2  430535  0
   2  270796  0
   2  487806  0
   2  353145  0
   2  324288  0
   2  483437  0
   2  107905  0
   2  396686  0
   2  224042  0
   2  459506  0
   2  332590  0
   2  328443  0
   2  381518  0
   2   55999  0
   2  332555  0
   2  106792  0
   2  450297  0
   2  427059  0
   2  482946  0
   2  130120  0
   2   52567  0
   2  158821  0
   2   56983  0
   2  418511  0
   2  154378  0
   2   50269  0
   2  419207  0
   2  483102  0
   2   27918  0
   2  152040  0
   2   67899  0
   2  218549  0
   2  411021  0
   2   69560  0
   2  380343  0
   2  300303  0
   2  112304  0
   2  433648  0
   2  219603  0
   2  414560  0
   2  418198  0
   2  246466  0
   2   20934  0
   2  189010  0
   2  248979  0
   2  174894  0
   2   65804  0
   2  303087  0
   2   58286  0
   2  369667  0
   2  139741  0
   2  421544  0
   2  398270  0
   2  248695  0
   2  212098  0
   2  445496  0
   2  298245  0
   2  364755  0
   2  493764  0
   2  412202  0
   2   50599  0
   2  286147  0
   2  440813  0
   2   44880  0
   2  344119  0
   2  393509  0
   2  106937  0
   2  173445  0
   2  220494  0
   2  269723  0
   2  134104  0
   2  235360  0
   2  319261  0
   2   88856  0
   2   83880  0
   2  249391  0
   2  457892  0
   2  375131  0
   2  493869  0
   2  496748  0
   2  382786  0
   2   79691  0
   2   30918  0
   2  152652  0
   2  297584  0
   2  161832  0
   2  329164  0
   2  466208  0
   2  193810  0
   2  341564  0
   2  401476  0
   2  290633  0
   2  445623  0
   2  125503  0
   2  491762  0
   3  330671  1
   3  223309  1
   3  284399  1
   3  425651  1
   3    5882  1
   3  334051  1
   3  389616  1
   3  466185  1
   3   15318  1
   3  182550  1
   3  131782  1
   3  364394  1
   3  196162  1
   3   42259  1
   3   95099  1
   3  105586  1
   3  244842  1
   3  126128  1
   3   46631  1
   3  268463  1
   3  299789  1
   3  429064  1
   3  360347  1
   3  128177  1
   3   84349  1
   3  413707  1
   3  257427  1
   3  342126  1
   3  365515  1
   3  496811  1
   3  496510  1
   3  142905  1
   3  186304  1
   3   88834  1
   3  194846  1
   3   49304  1
   3  360100  1
   3  434639  1
   3  110641  1
   3  478470  1
   3  229416  1
   3   76688  1
   3  373494  1
   3   73502  1
   3  306055  1
   3  292920  1
   3   83397  1
   3  324460  1
   3   73460  1
   3   21304  1
   3  308823  1
   3  449916  1
   3  252773  1
   3   94546  1
   3  163210  1
   3  127074  1
   3  439291  1
   3  131882  1
   3  413692  1
   3  465286  1
   3  323572  1
   3  325020  1
   3   22204  1
   3  141252  1
   3  227067  1
   3  153213  1
   3  318128  1
   3  466690  1
   3   16832  1
   3   97907  1
   3  166051  1
   3  176362  1
   3  133657  1
   3  378796  1
   3   90780  1
   3  259530  1
   3  275614  1
   3  233306  1
   3  441665  1
   3  260289  1
   3  117195  1
   3  468095  1
   3  189552  1
   3  396637  1
   3   76794  1
   3  481269  1
   3  312969  1
   3   65285  1
   3  460510  1
   3  482377  1
   3  207551  1
   3  265921  1
   3  356410  1
   3  250292  1
   3   72807  1
   3   15293  1
   3  449719  1
   3  423712  1
   3   94931  1
   3   50263  1
   3  241179  1
   3  389480  1
   3   84356  1
   3  291582  1
   3   12054  1
   3  285267  1
   3  244101  1
   3  428493  1
   3  473096  1
   3    4630  1
   3   55067  1
   3  195701  1
   3  345113  1
   3  475689  1
   3  233588  1
   3   37734  1
   3  308595  1
   3  221972  1
   3  329048  1
   3   86506  1
   3   40269  1
   3   16419  1
   3   97405  1
   3  270385  1
   3  169494  1
   3  161927  1
   3   28262  1
   3  334488  1
   3   99682  1
   3   79187  1
   3  349859  1
   3  129369  1
   3  342175  1
   3  220540  1
   3  296205  1
   3  242238  1
   3  479326  1
   3  136214  1
   3  116875  1
   3  322941  1
   3  489597  1
   3     363  1
   3  320321  1
   3   88326  1
   3  191049  1
   3  377489  1
   3  220344  1
   3  234155  1
   3   78439  1
   3  194018  1
   3  350993  1
   3   46459  1
   3  279889  1
   3  132663  1
   3   77013  1
   3  272145  1
   3  166719  1
   3  370409  1
   3  340031  1
   3  418137  1
   3   73207  1
   3  239363  1
   3  191756  1
   3  251489  1
   3  178224  1
   3   66247  1
   3   69154  1
   3  349349  1
   3  272076  1
   3  400609  1
   3  404294  1
   3  187323  1
   3  205521  1
   3  126409  1
   3  330279  1
   3  457902  1
   3  175095  1
   3  281128  1
   3  186174  1
   3  361883  0
   3   80314  0
   3  432080  0
   3  186222  0
   3  171873  0
   3  147995  0
   3  160960  0
   3  286966  0
   3  493908  0
   3  268135  0
   3  266697  0
   3  305915  0
   3  462816  0
   3  427792  0
   3  422548  0
   3  400016  0
   3  157366  0
   3   25880  0
   3   61110  0
   3   87502  0
   3   56513  0
   3  208158  0
   3   19642  0
   3  244570  0
   3  440850  0
   3  154193  0
   3   72005  0
   3  266686  0
   3  237298  0
   3  123360  0
   3   89729  0
   3  494158  0
   3  377564  0
   3   22114  0
   3  246261  0
   3  231943  0
   3   39042  0
   3  224783  0
   3  146608  0
   3  446694  0
   3  281929  0
   3  311702  0
   3  476333  0
   3  452554  0
   3  188411  0
   3  204914  0
   3  499181  0
   3   43111  0
   3  225227  0
   3  392526  0
   3   84532  0
   3  278025  0
   3  381228  0
   3  491312  0
   3    7006  0
   3  254740  0
   3  338120  0
   3  179520  0
   3  263844  0
   3  370604  0
   3   62958  0
   3   51926  0
   3  377286  0
   3  126765  0
   3  191790  0
   3  172828  0
   3   74339  0
   3   41553  0
   3  156040  0
   3  322024  0
   3  169661  0
   3   53838  0
   3  279711  0
   3  402714  0
   3  152745  0
   3   89576  0
   3  263189  0
   3  116080  0
   3  361874  0
   3  153370  0
   3   86250  0
   3  155699  0
   3   59347  0
   3  440674  0
   3  275001  0
   3  379916  0
   3  304393  0
   3  345309  0
   3  371341  0
   3  190522  0
   3   25878  0
   3  358635  0
   3  281341  0
   3   62301  0
   3  154501  0
   3  431602  0
   3  342143  0
   3  173814  0
   3  212898  0
   3   94573  0
   3   47427  0
   3  185667  0
   3   10605  0
   3  178324  0
   3  232664  0
   3   22558  0
   3  135501  0
   3  206304  0
   3  481367  0
   3  183344  0
   3  196493  0
   3  464836  0
   3  228832  0
   3  153158  0
   3  326334  0
   3  299877  0
   3  411554  0
   3  224448  0
   3  153450  0
   3  385724  0
   3   89352  0
   3  343951  0
   3  444366  0
   3  355668  0
   3  215712  0
   3   37700  0
   3  115485  0
   3  386671  0
   3  228691  0
   3  216553  0
   3   43924  0
   3  388961  0
   3  277073  0
   3  444924  0
   3   82241  0
   3  289114  0
   3  384435  0
   3  487438  0
   3  118629  0
   3  170331  0
   3  410583  0
   3  355411  0
   3  148334  0
   3   36181  0
   3  333980  0
   3  374017  0
   3  401526  0
   3  244973  0
   3   82575  0
   3  173937  0
   3  158114  0
   3   57894  0
   3  174346  0
   3   27035  0
   3  404601  0
   3  459207  0
   3  315580  0
   3    5251  0
   3   15782  0
   3  131397  0
   3  173016  0
   3  241136  0
   3   11623  0
   3  497084  0
   4  491345  1
   4  281916  1
   4  144268  1
   4  295549  1
   4   97929  1
   4  441502  1
   4   70046  1
   4  267561  1
   4  440493  1
   4  427035  1
   4  251535  1
   4  198718  1
   4  116242  1
   4  380028  1
   4   13394  1
   4   50748  1
   4  268400  1
   4  336446  1
   4  235182  1
   4  375756  1
   4  407634  1
   4   26670  1
   4  137493  1
   4  425789  1
   4  296515  1
   4   78300  1
   4  372622  1
   4  217326  1
   4  285784  1
   4   91267  1
   4  218279  1
   4  493196  1
   4  443017  1
   4  276136  1
   4   33036  1
   4  148069  1
   4  313484  1
   4  332145  1
   4  378668  1
   4  117241  1
   4  330665  1
   4  144669  1
   4  460829  1
   4  116981  1
   4  363457  1
   4   19731  1
   4  382275  1
   4  249388  1
   4   74004  1
   4   25277  1
   4  285661  1
   4    5707  1
   4  315528  1
   4   86325  1
   4  310572  1
   4   89019  1
   4  274295  1
   4  350601  1
   4  452844  1
   4  317031  1
   4   29000  1
   4   68433  1
   4   88298  1
   4  382247  1
   4  406373  1
   4   92219  1
   4  450561  1
   4  335137  1
   4  333434  1
   4  365175  1
   4   31612  1
   4   98308  1
   4  113481  1
   4  141352  1
   4  127321  1
   4  160777  1
   4   15982  1
   4  332848  1
   4   47131  1
   4   24400  1
   4  163473  1
   4  281507  1
   4  111154  1
   4  167874  1
   4  294088  1
   4  207025  1
   4  305396  1
   4  407830  1
   4  344705  1
   4  396315  1
   4   53703  1
   4  297428  1
   4  373034  1
   4  446609  1
   4  117488  1
   4   81723  1
   4  206372  1
   4   12235  1
   4  424785  1
   4  237836  1
   4  460885  1
   4  172978  1
   4  422555  1
   4  449726  1
   4   40739  1
   4  486763  1
   4  329328  1
   4  187581  1
   4  490356  1
   4  151251  1
   4  315992  1
   4   82028  1
   4  191130  1
   4  421676  1
   4   43402  1
   4   20336  1
   4   33836  1
   4  354582  1
   4  411981  1
   4  352983  1
   4  229566  1
   4  445827  1
   4  429209  1
   4  442814  1
   4  190278  1
   4   25831  1
   4  349999  1
   4  204081  1
   4  381916  1
   4  393875  1
   4   43784  1
   4  229712  1
   4   52006  1
   4  341662  1
   4  251357  1
   4  288475  1
   4  130196  1
   4   37966  1
   4  291103  1
   4  207069  1
   4   97252  1
   4  208236  1
   4  448013  1
   4  133854  1
   4  362474  1
   4  133292  1
   4  463699  1
   4  407302  1
   4   53279  1
   4   30828  1
   4  133353  1
   4  337020  1
   4  158361  1
   4  483072  1
   4  122205  1
   4  446659  1
   4  231541  1
   4  116545  1
   4  223884  1
   4  181614  1
   4  475801  1
   4  412024  1
   4  265971  1
   4  282214  1
   4  423623  1
   4  475585  1
   4  394417  1
   4  437075  1
   4   55232  1
   4  426349  1
   4  467859  1
   4  481116  1
   4  419168  1
   4  316106  1
   4  115406  1
   4  486785  1
   4  356370  1
   4  387580  1
   4  267086  1
   4  161277  1
   4  465206  1
   4  133028  1
   4  159437  1
   4   30319  1
   4   43195  1
   4  120524  1
   4   51584  1
   4  161155  1
   4  470535  1
   4   90049  1
   4  233493  1
   4  223307  1
   4  412493  1
   4  176036  1
   4   26335  1
   4  140083  1
   4  448529  1
   4   56357  1
   4  249230  1
   4  246229  1
   4  175099  1
   4  170193  1
   4  138749  1
   4  205945  1
   4  277406  1
   4  477934  1
   4  451448  1
   4   44707  1
   4  384504  1
   4  363239  1
   4  450608  1
   4  410826  1
   4  300028  1
   4  412187  1
